cds,county,district,school,el_count,reclass_count,year,reclass_rate,org_level_num,county_code,district_code,school_code,charter_num,dass_num
30736356112577,Orange,Saddleback Valley Unified,Foothill Ranch Elementary,99,34,25,0.343434343434343,4,30,73635,6112577,0,0
30736356114888,Orange,Saddleback Valley Unified,Melinda Heights Elementary,74,8,19,0.108108108108108,4,30,73635,6114888,,
30736356114888,Orange,Saddleback Valley Unified,Melinda Heights Elementary,71,2,20,0.028169014084507,4,30,73635,6114888,,
30736356114888,Orange,Saddleback Valley Unified,Melinda Heights Elementary,67,12,21,0.17910447761194,4,30,73635,6114888,,
30736356114888,Orange,Saddleback Valley Unified,Melinda Heights Elementary,80,24,25,0.3,4,30,73635,6114888,0,0
30736430000000,Orange,Tustin Unified,District Office,30,0,20,0,4,30,73643,0000000,,
30736430000000,Orange,Tustin Unified,District Office,28,0,21,0,4,30,73643,0000000,,
30736430000000,Orange,Tustin Unified,District Office,28,0,25,0,4,30,73643,0000000,0,0
30736430000001,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",6,0,19,0,4,30,73643,0000001,,
30736430000001,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",7,0,20,0,4,30,73643,0000001,,
30736430000001,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",7,0,21,0,4,30,73643,0000001,,
30736430000001,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",3,0,25,0,4,30,73643,0000001,0,0
30736430102871,Orange,Tustin Unified,Arnold O. Beckman High,216,13,19,0.0601851851851852,4,30,73643,0102871,,
30736430102871,Orange,Tustin Unified,Arnold O. Beckman High,215,20,20,0.0930232558139535,4,30,73643,0102871,,
30736430102871,Orange,Tustin Unified,Arnold O. Beckman High,202,16,21,0.0792079207920792,4,30,73643,0102871,,
30736430102871,Orange,Tustin Unified,Arnold O. Beckman High,253,32,25,0.126482213438735,4,30,73643,0102871,0,0
30736430102889,Orange,Tustin Unified,Hicks Canyon Elementary,138,38,19,0.27536231884058,4,30,73643,0102889,,
30736430102889,Orange,Tustin Unified,Hicks Canyon Elementary,147,15,20,0.102040816326531,4,30,73643,0102889,,
30736430102889,Orange,Tustin Unified,Hicks Canyon Elementary,129,15,21,0.116279069767442,4,30,73643,0102889,,
30736430102889,Orange,Tustin Unified,Hicks Canyon Elementary,195,30,25,0.153846153846154,4,30,73643,0102889,0,0
30736430121152,Orange,Tustin Unified,Orchard Hills,107,31,19,0.289719626168224,4,30,73643,0121152,,
30736430121152,Orange,Tustin Unified,Orchard Hills,106,37,20,0.349056603773585,4,30,73643,0121152,,
30736430121152,Orange,Tustin Unified,Orchard Hills,114,21,21,0.184210526315789,4,30,73643,0121152,,
30736430121152,Orange,Tustin Unified,Orchard Hills,167,30,25,0.179640718562874,4,30,73643,0121152,0,0
30736430133488,Orange,Tustin Unified,Heritage Elementary,33,12,19,0.363636363636364,4,30,73643,0133488,,
30736430133488,Orange,Tustin Unified,Heritage Elementary,32,3,20,0.09375,4,30,73643,0133488,,
30736430133488,Orange,Tustin Unified,Heritage Elementary,25,2,21,0.08,4,30,73643,0133488,,
30736430133488,Orange,Tustin Unified,Heritage Elementary,36,8,25,0.222222222222222,4,30,73643,0133488,0,0
30736430139774,Orange,Tustin Unified,Legacy Magnet Academy,20,6,21,0.3,4,30,73643,0139774,,
30736430139774,Orange,Tustin Unified,Legacy Magnet Academy,25,11,25,0.44,4,30,73643,0139774,0,0
30736433030590,Orange,Tustin Unified,Tustin Connect,5,0,19,0,4,30,73643,3030590,,
30736433030590,Orange,Tustin Unified,Tustin Connect,2,1,20,0.5,4,30,73643,3030590,,
30736433030590,Orange,Tustin Unified,Tustin Connect,12,0,21,0,4,30,73643,3030590,,
30736433030590,Orange,Tustin Unified,Tustin Connect,13,4,25,0.307692307692308,4,30,73643,3030590,0,0
30736433032109,Orange,Tustin Unified,Foothill High,148,5,19,0.0337837837837838,4,30,73643,3032109,,
30736433032109,Orange,Tustin Unified,Foothill High,126,11,20,0.0873015873015873,4,30,73643,3032109,,
30736433032109,Orange,Tustin Unified,Foothill High,140,7,21,0.05,4,30,73643,3032109,,
30736433032109,Orange,Tustin Unified,Foothill High,156,30,25,0.192307692307692,4,30,73643,3032109,0,0
30736433032919,Orange,Tustin Unified,Hillview High (Continuation),99,1,19,0.0101010101010101,4,30,73643,3032919,,
30736433032919,Orange,Tustin Unified,Hillview High (Continuation),90,0,20,0,4,30,73643,3032919,,
30736433032919,Orange,Tustin Unified,Hillview High (Continuation),74,0,21,0,4,30,73643,3032919,,
30736433032919,Orange,Tustin Unified,Hillview High (Continuation),89,1,25,0.0112359550561798,4,30,73643,3032919,0,1
30736433037553,Orange,Tustin Unified,Tustin High,383,20,19,0.0522193211488251,4,30,73643,3037553,,
30736433037553,Orange,Tustin Unified,Tustin High,471,21,20,0.0445859872611465,4,30,73643,3037553,,
30736433037553,Orange,Tustin Unified,Tustin High,544,17,21,0.03125,4,30,73643,3037553,,
30736433037553,Orange,Tustin Unified,Tustin High,440,73,25,0.165909090909091,4,30,73643,3037553,0,0
30736436030548,Orange,Tustin Unified,Arroyo Elementary,10,1,19,0.1,4,30,73643,6030548,,
30736436030548,Orange,Tustin Unified,Arroyo Elementary,13,0,20,0,4,30,73643,6030548,,
30736436030548,Orange,Tustin Unified,Arroyo Elementary,12,3,21,0.25,4,30,73643,6030548,,
30736436030548,Orange,Tustin Unified,Arroyo Elementary,14,4,25,0.285714285714286,4,30,73643,6030548,0,0
30736436030555,Orange,Tustin Unified,Benjamin F. Beswick Elementary,186,27,19,0.145161290322581,4,30,73643,6030555,,
30736436030555,Orange,Tustin Unified,Benjamin F. Beswick Elementary,218,4,20,0.018348623853211,4,30,73643,6030555,,
30736436030555,Orange,Tustin Unified,Benjamin F. Beswick Elementary,183,5,21,0.0273224043715847,4,30,73643,6030555,,
30736436030555,Orange,Tustin Unified,Benjamin F. Beswick Elementary,191,8,25,0.0418848167539267,4,30,73643,6030555,0,0
30736436030571,Orange,Tustin Unified,C. E. Utt Middle,204,26,19,0.127450980392157,4,30,73643,6030571,,
30736436030571,Orange,Tustin Unified,C. E. Utt Middle,219,31,20,0.141552511415525,4,30,73643,6030571,,
30736436030571,Orange,Tustin Unified,C. E. Utt Middle,205,11,21,0.0536585365853659,4,30,73643,6030571,,
30736436030571,Orange,Tustin Unified,C. E. Utt Middle,177,31,25,0.175141242937853,4,30,73643,6030571,0,0
30736436030589,Orange,Tustin Unified,Columbus Tustin Middle,259,14,19,0.0540540540540541,4,30,73643,6030589,,
30736436030589,Orange,Tustin Unified,Columbus Tustin Middle,267,11,20,0.0411985018726592,4,30,73643,6030589,,
30736436030589,Orange,Tustin Unified,Columbus Tustin Middle,246,11,21,0.0447154471544715,4,30,73643,6030589,,
30736436030589,Orange,Tustin Unified,Columbus Tustin Middle,210,26,25,0.123809523809524,4,30,73643,6030589,0,0
30736436030605,Orange,Tustin Unified,Guin Foss Elementary,66,7,19,0.106060606060606,4,30,73643,6030605,,
30736436030605,Orange,Tustin Unified,Guin Foss Elementary,53,13,20,0.245283018867925,4,30,73643,6030605,,
30736436030605,Orange,Tustin Unified,Guin Foss Elementary,42,1,21,0.0238095238095238,4,30,73643,6030605,,
30736436030605,Orange,Tustin Unified,Guin Foss Elementary,49,6,25,0.122448979591837,4,30,73643,6030605,0,0
30736436030613,Orange,Tustin Unified,Helen Estock Elementary,290,13,19,0.0448275862068966,4,30,73643,6030613,,
30736436030613,Orange,Tustin Unified,Helen Estock Elementary,285,9,20,0.0315789473684211,4,30,73643,6030613,,
30736436030613,Orange,Tustin Unified,Helen Estock Elementary,236,14,21,0.0593220338983051,4,30,73643,6030613,,
30736436030613,Orange,Tustin Unified,Helen Estock Elementary,243,12,25,0.0493827160493827,4,30,73643,6030613,0,0
30736436030621,Orange,Tustin Unified,Hewes Middle,43,16,19,0.372093023255814,4,30,73643,6030621,,
30736436030621,Orange,Tustin Unified,Hewes Middle,42,13,20,0.30952380952381,4,30,73643,6030621,,
30736436030621,Orange,Tustin Unified,Hewes Middle,51,1,21,0.0196078431372549,4,30,73643,6030621,,
30736436030621,Orange,Tustin Unified,Hewes Middle,67,15,25,0.223880597014925,4,30,73643,6030621,0,0
30736436030639,Orange,Tustin Unified,Loma Vista Elementary,88,9,19,0.102272727272727,4,30,73643,6030639,,
30736436030639,Orange,Tustin Unified,Loma Vista Elementary,86,1,20,0.0116279069767442,4,30,73643,6030639,,
30736436030639,Orange,Tustin Unified,Loma Vista Elementary,79,1,21,0.0126582278481013,4,30,73643,6030639,,
30736436030639,Orange,Tustin Unified,Loma Vista Elementary,90,15,25,0.166666666666667,4,30,73643,6030639,0,0
30736436030662,Orange,Tustin Unified,Red Hill Elementary,13,3,19,0.230769230769231,4,30,73643,6030662,,
30736436030662,Orange,Tustin Unified,Red Hill Elementary,14,1,20,0.0714285714285714,4,30,73643,6030662,,
30736436030662,Orange,Tustin Unified,Red Hill Elementary,15,0,21,0,4,30,73643,6030662,,
30736436030662,Orange,Tustin Unified,Red Hill Elementary,16,4,25,0.25,4,30,73643,6030662,0,0
30736436030670,Orange,Tustin Unified,Marjorie Veeh Elementary,162,18,19,0.111111111111111,4,30,73643,6030670,,
30736436030688,Orange,Tustin Unified,Barbara Benson Elementary,68,9,19,0.132352941176471,4,30,73643,6030688,,
30736436030688,Orange,Tustin Unified,Barbara Benson Elementary,72,4,20,0.0555555555555556,4,30,73643,6030688,,
30736436030688,Orange,Tustin Unified,Barbara Benson Elementary,59,2,21,0.0338983050847458,4,30,73643,6030688,,
30736436030688,Orange,Tustin Unified,Barbara Benson Elementary,52,1,25,0.0192307692307692,4,30,73643,6030688,0,0
30736436030696,Orange,Tustin Unified,Tustin Memorial Elementary,15,0,20,0,4,30,73643,6030696,,
30736436030696,Orange,Tustin Unified,Tustin Memorial Elementary,14,1,21,0.0714285714285714,4,30,73643,6030696,,
30736436030696,Orange,Tustin Unified,Tustin Memorial Elementary,22,7,25,0.318181818181818,4,30,73643,6030696,0,0
30736436030704,Orange,Tustin Unified,W. R. Nelson Elementary,136,22,19,0.161764705882353,4,30,73643,6030704,,
30736436030704,Orange,Tustin Unified,W. R. Nelson Elementary,147,9,20,0.0612244897959184,4,30,73643,6030704,,
30736436030704,Orange,Tustin Unified,W. R. Nelson Elementary,140,8,21,0.0571428571428571,4,30,73643,6030704,,
30736436030704,Orange,Tustin Unified,W. R. Nelson Elementary,139,15,25,0.107913669064748,4,30,73643,6030704,0,0
30736436066898,Orange,Tustin Unified,Robert Heideman Elementary,357,31,19,0.0868347338935574,4,30,73643,6066898,,
30736436066898,Orange,Tustin Unified,Robert Heideman Elementary,347,8,20,0.0230547550432277,4,30,73643,6066898,,
30736436066898,Orange,Tustin Unified,Robert Heideman Elementary,334,3,21,0.00898203592814371,4,30,73643,6066898,,
30736436066898,Orange,Tustin Unified,Robert Heideman Elementary,253,28,25,0.110671936758893,4,30,73643,6066898,0,0
30736436085369,Orange,Tustin Unified,Jeane Thorman Elementary,297,35,19,0.117845117845118,4,30,73643,6085369,,
30736436085369,Orange,Tustin Unified,Jeane Thorman Elementary,376,10,20,0.0265957446808511,4,30,73643,6085369,,
30736436085377,Orange,Tustin Unified,A. G. Currie Middle,288,24,19,0.0833333333333333,4,30,73643,6085377,,
30736436085377,Orange,Tustin Unified,A. G. Currie Middle,277,14,20,0.0505415162454874,4,30,73643,6085377,,
30736436085377,Orange,Tustin Unified,Sycamore Magnet Academy,595,26,21,0.0436974789915966,4,30,73643,6085377,,
30736436085377,Orange,Tustin Unified,Sycamore Magnet Academy,466,35,25,0.0751072961373391,4,30,73643,6085377,0,0
30736436113054,Orange,Tustin Unified,Tustin Ranch Elementary,58,13,19,0.224137931034483,4,30,73643,6113054,,
30736436113054,Orange,Tustin Unified,Tustin Ranch Elementary,69,5,20,0.072463768115942,4,30,73643,6113054,,
30736436113054,Orange,Tustin Unified,Tustin Ranch Elementary,68,4,21,0.0588235294117647,4,30,73643,6113054,,
30736436113054,Orange,Tustin Unified,Tustin Ranch Elementary,94,13,25,0.138297872340426,4,30,73643,6113054,0,0
30736436114482,Orange,Tustin Unified,Peters Canyon Elementary,33,16,19,0.484848484848485,4,30,73643,6114482,,
30736436114482,Orange,Tustin Unified,Peters Canyon Elementary,34,4,20,0.117647058823529,4,30,73643,6114482,,
30736436114482,Orange,Tustin Unified,Peters Canyon Elementary,33,1,21,0.0303030303030303,4,30,73643,6114482,,
30736436114482,Orange,Tustin Unified,Peters Canyon Elementary,26,3,25,0.115384615384615,4,30,73643,6114482,0,0
30736436116305,Orange,Tustin Unified,Pioneer Middle,61,10,19,0.163934426229508,4,30,73643,6116305,,
30736436116305,Orange,Tustin Unified,Pioneer Middle,55,14,20,0.254545454545455,4,30,73643,6116305,,
30736436116305,Orange,Tustin Unified,Pioneer Middle,42,11,21,0.261904761904762,4,30,73643,6116305,,
30736436116305,Orange,Tustin Unified,Pioneer Middle,72,12,25,0.166666666666667,4,30,73643,6116305,0,0
30736436118764,Orange,Tustin Unified,Ladera Elementary,21,14,19,0.666666666666667,4,30,73643,6118764,,
30736436118764,Orange,Tustin Unified,Ladera Elementary,19,0,20,0,4,30,73643,6118764,,
30736436118764,Orange,Tustin Unified,Ladera Elementary,19,1,21,0.0526315789473684,4,30,73643,6118764,,
30736436118764,Orange,Tustin Unified,Ladera Elementary,35,6,25,0.171428571428571,4,30,73643,6118764,0,0
30736436118772,Orange,Tustin Unified,Myford Elementary,73,10,19,0.136986301369863,4,30,73643,6118772,,
30736436118772,Orange,Tustin Unified,Myford Elementary,83,10,20,0.120481927710843,4,30,73643,6118772,,
30736436118772,Orange,Tustin Unified,Myford Elementary,71,9,21,0.126760563380282,4,30,73643,6118772,,
30736436118772,Orange,Tustin Unified,Myford Elementary,98,15,25,0.153061224489796,4,30,73643,6118772,0,0
30736500000000,Orange,Irvine Unified,District Office,3,0,20,0,4,30,73650,0000000,,
30736500000000,Orange,Irvine Unified,District Office,2,0,21,0,4,30,73650,0000000,,
30736500000000,Orange,Irvine Unified,District Office,3,0,25,0,4,30,73650,0000000,0,0
30736500000001,Orange,Irvine Unified,"Nonpublic, Nonsectarian Schools",4,0,19,0,4,30,73650,0000001,,
30736500000001,Orange,Irvine Unified,"Nonpublic, Nonsectarian Schools",5,0,20,0,4,30,73650,0000001,,
30736500000001,Orange,Irvine Unified,"Nonpublic, Nonsectarian Schools",5,0,21,0,4,30,73650,0000001,,
30736500000001,Orange,Irvine Unified,"Nonpublic, Nonsectarian Schools",6,1,25,0.166666666666667,4,30,73650,0000001,0,0
30736500116046,Orange,Irvine Unified,Irvine Adult Transition Programs,11,0,19,0,4,30,73650,0116046,,
30736500116046,Orange,Irvine Unified,Irvine Adult Transition Programs,8,0,20,0,4,30,73650,0116046,,
30736500116046,Orange,Irvine Unified,Irvine Adult Transition Programs,10,0,21,0,4,30,73650,0116046,,
30736500116046,Orange,Irvine Unified,Irvine Adult Transition Programs,1,0,25,0,4,30,73650,0116046,0,0
30736500127472,Orange,Irvine Unified,Jeffrey Trail Middle,166,31,19,0.186746987951807,4,30,73650,0127472,,
30736500127472,Orange,Irvine Unified,Jeffrey Trail Middle,145,36,20,0.248275862068966,4,30,73650,0127472,,
30736500127472,Orange,Irvine Unified,Jeffrey Trail Middle,68,64,21,0.941176470588235,4,30,73650,0127472,,
30736500127472,Orange,Irvine Unified,Jeffrey Trail Middle,161,35,25,0.217391304347826,4,30,73650,0127472,0,0
30736500129155,Orange,Irvine Unified,Cypress Village Elementary,364,25,19,0.0686813186813187,4,30,73650,0129155,,
30736500129155,Orange,Irvine Unified,Cypress Village Elementary,394,21,20,0.0532994923857868,4,30,73650,0129155,,
30736500129155,Orange,Irvine Unified,Cypress Village Elementary,168,101,21,0.601190476190476,4,30,73650,0129155,,
30736500129155,Orange,Irvine Unified,Cypress Village Elementary,314,33,25,0.105095541401274,4,30,73650,0129155,0,0
30736500129296,Orange,Irvine Unified,Portola Springs Elementary,202,27,19,0.133663366336634,4,30,73650,0129296,,
30736500129296,Orange,Irvine Unified,Portola Springs Elementary,188,17,20,0.0904255319148936,4,30,73650,0129296,,
30736500129296,Orange,Irvine Unified,Portola Springs Elementary,59,47,21,0.796610169491525,4,30,73650,0129296,,
30736500129296,Orange,Irvine Unified,Portola Springs Elementary,188,25,25,0.132978723404255,4,30,73650,0129296,0,0
30736500133389,Orange,Irvine Unified,Beacon Park,206,10,19,0.0485436893203884,4,30,73650,0133389,,
30736500133389,Orange,Irvine Unified,Beacon Park,198,22,20,0.111111111111111,4,30,73650,0133389,,
30736500133389,Orange,Irvine Unified,Beacon Park,75,32,21,0.426666666666667,4,30,73650,0133389,,
30736500133389,Orange,Irvine Unified,Beacon Park,171,36,25,0.210526315789474,4,30,73650,0133389,0,0
30736500133405,Orange,Irvine Unified,Portola High,163,17,19,0.104294478527607,4,30,73650,0133405,,
30736500133405,Orange,Irvine Unified,Portola High,198,29,20,0.146464646464646,4,30,73650,0133405,,
30736500133405,Orange,Irvine Unified,Portola High,83,58,21,0.698795180722892,4,30,73650,0133405,,
30736500133405,Orange,Irvine Unified,Portola High,246,40,25,0.16260162601626,4,30,73650,0133405,0,0
30736500135137,Orange,Irvine Unified,Eastwood Elementary,210,4,19,0.0190476190476191,4,30,73650,0135137,,
30736500135137,Orange,Irvine Unified,Eastwood Elementary,238,6,20,0.0252100840336134,4,30,73650,0135137,,
30736500135137,Orange,Irvine Unified,Eastwood Elementary,67,25,21,0.373134328358209,4,30,73650,0135137,,
30736500135137,Orange,Irvine Unified,Eastwood Elementary,190,23,25,0.121052631578947,4,30,73650,0135137,0,0
30736500136689,Orange,Irvine Unified,Cadence Park,68,0,19,0,4,30,73650,0136689,,
30736500136689,Orange,Irvine Unified,Cadence Park,161,0,20,0,4,30,73650,0136689,,
30736500136689,Orange,Irvine Unified,Cadence Park,70,42,21,0.6,4,30,73650,0136689,,
30736500136689,Orange,Irvine Unified,Cadence Park,202,21,25,0.103960396039604,4,30,73650,0136689,0,0
30736500138719,Orange,Irvine Unified,Loma Ridge,40,0,20,0,4,30,73650,0138719,,
30736500138719,Orange,Irvine Unified,Loma Ridge,19,11,21,0.578947368421053,4,30,73650,0138719,,
30736500138719,Orange,Irvine Unified,Loma Ridge Elementary,129,18,25,0.13953488372093,4,30,73650,0138719,0,0
30736500140988,Orange,Irvine Unified,Irvine Unified School District Virtual Academy,5,0,25,0,4,30,73650,0140988,0,0
30736500141119,Orange,Irvine Unified,Solis Park,239,35,25,0.146443514644351,4,30,73650,0141119,0,0
30736500142232,Orange,Irvine Unified,Irvine Chinese Immersion Academy,78,20,25,0.256410256410256,4,30,73650,0142232,1,0
30736503030129,Orange,Irvine Unified,Creekside High,11,2,19,0.181818181818182,4,30,73650,3030129,,
